sku,design_no,stock,category,size,color,sku_missing,stock_status,sku_duplicate,sku_quality
JNE3637-KR-L,JNE3637,2,Kurta,L,Charcoal,False,Low Stock,False,Valid SKU
JNE3637-KR-M,JNE3637,11,Kurta,M,Charcoal,False,In Stock,False,Valid SKU
JNE3637-KR-S,JNE3637,53,Kurta,S,Charcoal,False,In Stock,False,Valid SKU
JNE3637-KR-XL,JNE3637,1,Kurta,XL,Charcoal,False,Low Stock,False,Valid SKU
JNE3637-KR-XS,JNE3637,27,Kurta,XS,Charcoal,False,In Stock,False,Valid SKU
JNE3637-KR-XXL,JNE3637,2,Kurta,XXL,Charcoal,False,Low Stock,False,Valid SKU
JNE3637-KR-XXXL,JNE3637,12,Kurta,XXXL,Charcoal,False,In Stock,False,Valid SKU
JNE3638-KR-L,JNE3638,58,Kurta,L,Orange,False,In Stock,False,Valid SKU
JNE3638-KR-M,JNE3638,72,Kurta,M,Orange,False,In Stock,False,Valid SKU
JNE3638-KR-S,JNE3638,28,Kurta,S,Orange,False,In Stock,False,Valid SKU
JNE3638-KR-XL,JNE3638,73,Kurta,XL,Orange,False,In Stock,False,Valid SKU
JNE3638-KR-XS,JNE3638,37,Kurta,XS,Orange,False,In Stock,False,Valid SKU
JNE3638-KR-XXL,JNE3638,21,Kurta,XXL,Orange,False,In Stock,False,Valid SKU
JNE3638-KR-XXXL,JNE3638,29,Kurta,XXXL,Orange,False,In Stock,False,Valid SKU
JNE3639-TP-L,JNE3639,30,Top,L,Maroon,False,In Stock,False,Valid SKU
JNE3639-TP-M,JNE3639,8,Top,M,Maroon,False,In Stock,False,Valid SKU
JNE3639-TP-S,JNE3639,10,Top,S,Maroon,False,In Stock,False,Valid SKU
JNE3639-TP-XL,JNE3639,5,Top,XL,Maroon,False,Low Stock,False,Valid SKU
JNE3639-TP-XS,JNE3639,21,Top,XS,Maroon,False,In Stock,False,Valid SKU
JNE3639-TP-XXL,JNE3639,15,Top,XXL,Maroon,False,In Stock,False,Valid SKU
,JNE3639,1,Top,XXXL,Maroon,True,Low Stock,False,Missing / Invalid SKU
JNE3640-TP-L,JNE3640,61,Top,L,Green,False,In Stock,False,Valid SKU
JNE3640-TP-M,JNE3640,56,Top,M,Green,False,In Stock,False,Valid SKU
JNE3640-TP-S,JNE3640,6,Top,S,Green,False,In Stock,False,Valid SKU
JNE3640-TP-XL,JNE3640,6,Top,XL,Green,False,In Stock,False,Valid SKU
JNE3640-TP-XS,JNE3640,18,Top,XS,Green,False,In Stock,False,Valid SKU
JNE3640-TP-XXL,JNE3640,3,Top,XXL,Green,False,Low Stock,False,Valid SKU
JNE3641-TP-L,JNE3641,0,Top,L,Black,False,Out of Stock,False,Valid SKU
JNE3641-TP-M,JNE3641,0,Top,M,Black,False,Out of Stock,False,Valid SKU
JNE3641-TP-S,JNE3641,4,Top,S,Black,False,Low Stock,False,Valid SKU
JNE3641-TP-XL,JNE3641,0,Top,XL,Black,False,Out of Stock,False,Valid SKU
JNE3641-TP-XS,JNE3641,3,Top,XS,Black,False,Low Stock,False,Valid SKU
JNE3641-TP-XXL,JNE3641,2,Top,XXL,Black,False,Low Stock,False,Valid SKU
JNE3642-TP-L,JNE3642,2,Top,L,Peach,False,Low Stock,False,Valid SKU
JNE3642-TP-M,JNE3642,0,Top,M,Peach,False,Out of Stock,False,Valid SKU
JNE3642-TP-S,JNE3642,0,Top,S,Peach,False,Out of Stock,False,Valid SKU
JNE3642-TP-XL,JNE3642,3,Top,XL,Peach,False,Low Stock,False,Valid SKU
JNE3642-TP-XS,JNE3642,3,Top,XS,Peach,False,Low Stock,False,Valid SKU
JNE3642-TP-XXL,JNE3642,3,Top,XXL,Peach,False,Low Stock,False,Valid SKU
JNE3643-TP-L,JNE3643,0,Top,L,Cream,False,Out of Stock,False,Valid SKU
JNE3643-TP-M,JNE3643,1,Top,M,Cream,False,Low Stock,False,Valid SKU
JNE3643-TP-S,JNE3643,2,Top,S,Cream,False,Low Stock,False,Valid SKU
JNE3643-TP-XL,JNE3643,2,Top,XL,Cream,False,Low Stock,False,Valid SKU
JNE3643-TP-XS,JNE3643,4,Top,XS,Cream,False,Low Stock,False,Valid SKU
JNE3643-TP-XXL,JNE3643,2,Top,XXL,Cream,False,Low Stock,False,Valid SKU
JNE3644-TP-L,JNE3644,1,Top,L,Blue,False,Low Stock,False,Valid SKU
JNE3644-TP-M,JNE3644,0,Top,M,Blue,False,Out of Stock,False,Valid SKU
JNE3644-TP-S,JNE3644,1,Top,S,Blue,False,Low Stock,False,Valid SKU
JNE3644-TP-XL,JNE3644,3,Top,XL,Blue,False,Low Stock,False,Valid SKU
JNE3644-TP-XS,JNE3644,1,Top,XS,Blue,False,Low Stock,False,Valid SKU
JNE3644-TP-XXL,JNE3644,3,Top,XXL,Blue,False,Low Stock,False,Valid SKU
JNE3645-TP-L,JNE3645,205,Top,L,Red,False,In Stock,False,Valid SKU
JNE3645-TP-M,JNE3645,214,Top,M,Red,False,In Stock,False,Valid SKU
JNE3645-TP-S,JNE3645,315,Top,S,Red,False,In Stock,False,Valid SKU
JNE3645-TP-XL,JNE3645,81,Top,XL,Red,False,In Stock,False,Valid SKU
JNE3645-TP-XS,JNE3645,288,Top,XS,Red,False,In Stock,False,Valid SKU
JNE3645-TP-XXL,JNE3645,99,Top,XXL,Red,False,In Stock,False,Valid SKU
,JNE3645,0,Top,XXXL,Red,True,Out of Stock,False,Missing / Invalid SKU
JNE3647-TP-L,JNE3647,1,Top,L,Pink,False,Low Stock,False,Valid SKU
JNE3647-TP-M,JNE3647,2,Top,M,Pink,False,Low Stock,False,Valid SKU
JNE3647-TP-S,JNE3647,2,Top,S,Pink,False,Low Stock,False,Valid SKU
JNE3647-TP-XL,JNE3647,1,Top,XL,Pink,False,Low Stock,False,Valid SKU
JNE3647-TP-XS,JNE3647,6,Top,XS,Pink,False,In Stock,False,Valid SKU
JNE3647-TP-XXL,JNE3647,1,Top,XXL,Pink,False,Low Stock,False,Valid SKU
JNE3648-TP-L,JNE3648,6,Top,L,Cream,False,In Stock,False,Valid SKU
JNE3648-TP-M,JNE3648,3,Top,M,Cream,False,Low Stock,False,Valid SKU
JNE3648-TP-S,JNE3648,7,Top,S,Cream,False,In Stock,False,Valid SKU
JNE3648-TP-XL,JNE3648,5,Top,XL,Cream,False,Low Stock,False,Valid SKU
JNE3648-TP-XS,JNE3648,4,Top,XS,Cream,False,Low Stock,False,Valid SKU
JNE3648-TP-XXL,JNE3648,7,Top,XXL,Cream,False,In Stock,False,Valid SKU
JNE3649-TP-L,JNE3649,1,Top,L,Black,False,Low Stock,False,Valid SKU
JNE3649-TP-M,JNE3649,0,Top,M,Black,False,Out of Stock,False,Valid SKU
JNE3649-TP-S,JNE3649,2,Top,S,Black,False,Low Stock,False,Valid SKU
JNE3649-TP-XL,JNE3649,3,Top,XL,Black,False,Low Stock,False,Valid SKU
JNE3649-TP-XS,JNE3649,4,Top,XS,Black,False,Low Stock,False,Valid SKU
JNE3649-TP-XXL,JNE3649,2,Top,XXL,Black,False,Low Stock,False,Valid SKU
JNE3651-TP-L,JNE3651,19,Top,L,Maroon,False,In Stock,False,Valid SKU
JNE3651-TP-M,JNE3651,7,Top,M,Maroon,False,In Stock,False,Valid SKU
JNE3651-TP-S,JNE3651,11,Top,S,Maroon,False,In Stock,False,Valid SKU
JNE3651-TP-XL,JNE3651,3,Top,XL,Maroon,False,Low Stock,False,Valid SKU
JNE3651-TP-XS,JNE3651,19,Top,XS,Maroon,False,In Stock,False,Valid SKU
JNE3651-TP-XXL,JNE3651,6,Top,XXL,Maroon,False,In Stock,False,Valid SKU
JNE3652-TP-L,JNE3652,9,Top,L,Off White,False,In Stock,False,Valid SKU
JNE3652-TP-M,JNE3652,3,Top,M,Off White,False,Low Stock,False,Valid SKU
JNE3652-TP-S,JNE3652,2,Top,S,Off White,False,Low Stock,False,Valid SKU
JNE3652-TP-XL,JNE3652,5,Top,XL,Off White,False,Low Stock,False,Valid SKU
JNE3652-TP-XS,JNE3652,2,Top,XS,Off White,False,Low Stock,False,Valid SKU
JNE3652-TP-XXL,JNE3652,4,Top,XXL,Off White,False,Low Stock,False,Valid SKU
JNE3652-TP-XXXL,JNE3652,1,Top,XXXL,Off White,False,Low Stock,False,Valid SKU
JNE3653-TP-L,JNE3653,2,Top,L,Cream,False,Low Stock,False,Valid SKU
JNE3653-TP-M,JNE3653,1,Top,M,Cream,False,Low Stock,False,Valid SKU
JNE3653-TP-S,JNE3653,0,Top,S,Cream,False,Out of Stock,False,Valid SKU
JNE3653-TP-XL,JNE3653,4,Top,XL,Cream,False,Low Stock,False,Valid SKU
JNE3653-TP-XS,JNE3653,3,Top,XS,Cream,False,Low Stock,False,Valid SKU
JNE3653-TP-XXL,JNE3653,3,Top,XXL,Cream,False,Low Stock,False,Valid SKU
JNE3654-TP-L,JNE3654,7,Top,L,Blue,False,In Stock,False,Valid SKU
JNE3654-TP-M,JNE3654,4,Top,M,Blue,False,Low Stock,False,Valid SKU
JNE3654-TP-S,JNE3654,2,Top,S,Blue,False,Low Stock,False,Valid SKU
JNE3654-TP-XL,JNE3654,11,Top,XL,Blue,False,In Stock,False,Valid SKU
JNE3654-TP-XS,JNE3654,3,Top,XS,Blue,False,Low Stock,False,Valid SKU
JNE3654-TP-XXL,JNE3654,4,Top,XXL,Blue,False,Low Stock,False,Valid SKU
JNE3655-TP-L,JNE3655,27,Top,L,Blue,False,In Stock,False,Valid SKU
JNE3655-TP-M,JNE3655,1,Top,M,Blue,False,Low Stock,False,Valid SKU
JNE3655-TP-S,JNE3655,12,Top,S,Blue,False,In Stock,False,Valid SKU
JNE3655-TP-XL,JNE3655,33,Top,XL,Blue,False,In Stock,False,Valid SKU
JNE3655-TP-XS,JNE3655,8,Top,XS,Blue,False,In Stock,False,Valid SKU
JNE3655-TP-XXL,JNE3655,35,Top,XXL,Blue,False,In Stock,False,Valid SKU
JNE3656-TP-L,JNE3656,70,Top,L,Black,False,In Stock,False,Valid SKU
JNE3656-TP-M,JNE3656,52,Top,M,Black,False,In Stock,False,Valid SKU
JNE3656-TP-S,JNE3656,49,Top,S,Black,False,In Stock,False,Valid SKU
JNE3656-TP-XL,JNE3656,67,Top,XL,Black,False,In Stock,False,Valid SKU
JNE3656-TP-XS,JNE3656,26,Top,XS,Black,False,In Stock,False,Valid SKU
JNE3656-TP-XXL,JNE3656,54,Top,XXL,Black,False,In Stock,False,Valid SKU
JNE3657-TP-L,JNE3657,2,Top,L,Black,False,Low Stock,False,Valid SKU
JNE3657-TP-M,JNE3657,2,Top,M,Black,False,Low Stock,False,Valid SKU
JNE3657-TP-S,JNE3657,0,Top,S,Black,False,Out of Stock,False,Valid SKU
JNE3657-TP-XL,JNE3657,2,Top,XL,Black,False,Low Stock,False,Valid SKU
JNE3657-TP-XS,JNE3657,3,Top,XS,Black,False,Low Stock,False,Valid SKU
JNE3657-TP-XXL,JNE3657,2,Top,XXL,Black,False,Low Stock,False,Valid SKU
,JNE3657,0,Top,XXXL,Black,True,Out of Stock,False,Missing / Invalid SKU
JNE3658-TP-L,JNE3658,6,Top,L,White,False,In Stock,False,Valid SKU
JNE3658-TP-M,JNE3658,3,Top,M,White,False,Low Stock,False,Valid SKU
JNE3658-TP-S,JNE3658,5,Top,S,White,False,Low Stock,False,Valid SKU
JNE3658-TP-XL,JNE3658,21,Top,XL,White,False,In Stock,False,Valid SKU
JNE3658-TP-XS,JNE3658,2,Top,XS,White,False,Low Stock,False,Valid SKU
JNE3658-TP-XXL,JNE3658,4,Top,XXL,White,False,Low Stock,False,Valid SKU
JNE3659-TP-L,JNE3659,29,Top,L,Teal,False,In Stock,False,Valid SKU
JNE3659-TP-M,JNE3659,123,Top,M,Teal,False,In Stock,False,Valid SKU
JNE3659-TP-S,JNE3659,77,Top,S,Teal,False,In Stock,False,Valid SKU
JNE3659-TP-XL,JNE3659,76,Top,XL,Teal,False,In Stock,False,Valid SKU
JNE3659-TP-XS,JNE3659,12,Top,XS,Teal,False,In Stock,False,Valid SKU
JNE3659-TP-XXL,JNE3659,47,Top,XXL,Teal,False,In Stock,False,Valid SKU
JNE3660-TP-L,JNE3660,16,Top,L,Sky Blue,False,In Stock,False,Valid SKU
JNE3660-TP-M,JNE3660,11,Top,M,Sky Blue,False,In Stock,False,Valid SKU
JNE3660-TP-S,JNE3660,17,Top,S,Sky Blue,False,In Stock,False,Valid SKU
JNE3660-TP-XL,JNE3660,19,Top,XL,Sky Blue,False,In Stock,False,Valid SKU
JNE3660-TP-XS,JNE3660,10,Top,XS,Sky Blue,False,In Stock,False,Valid SKU
JNE3660-TP-XXL,JNE3660,11,Top,XXL,Sky Blue,False,In Stock,False,Valid SKU
JNE3661-TP-L,JNE3661,2,Top,L,Pink,False,Low Stock,False,Valid SKU
JNE3661-TP-M,JNE3661,0,Top,M,Pink,False,Out of Stock,False,Valid SKU
JNE3661-TP-S,JNE3661,0,Top,S,Pink,False,Out of Stock,False,Valid SKU
JNE3661-TP-XL,JNE3661,5,Top,XL,Pink,False,Low Stock,False,Valid SKU
JNE3661-TP-XS,JNE3661,2,Top,XS,Pink,False,Low Stock,False,Valid SKU
JNE3661-TP-XXL,JNE3661,5,Top,XXL,Pink,False,Low Stock,False,Valid SKU
JNE3662-TP-L,JNE3662,1,Top,L,Peach,False,Low Stock,False,Valid SKU
JNE3662-TP-M,JNE3662,2,Top,M,Peach,False,Low Stock,False,Valid SKU
JNE3662-TP-S,JNE3662,4,Top,S,Peach,False,Low Stock,False,Valid SKU
JNE3662-TP-XL,JNE3662,2,Top,XL,Peach,False,Low Stock,False,Valid SKU
JNE3662-TP-XS,JNE3662,6,Top,XS,Peach,False,In Stock,False,Valid SKU
JNE3662-TP-XXL,JNE3662,4,Top,XXL,Peach,False,Low Stock,False,Valid SKU
JNE3663-TP-L,JNE3663,2,Top,L,Grey,False,Low Stock,False,Valid SKU
JNE3663-TP-M,JNE3663,3,Top,M,Grey,False,Low Stock,False,Valid SKU
JNE3663-TP-S,JNE3663,1,Top,S,Grey,False,Low Stock,False,Valid SKU
JNE3663-TP-XL,JNE3663,1,Top,XL,Grey,False,Low Stock,False,Valid SKU
JNE3663-TP-XS,JNE3663,0,Top,XS,Grey,False,Out of Stock,False,Valid SKU
JNE3663-TP-XXL,JNE3663,2,Top,XXL,Grey,False,Low Stock,False,Valid SKU
JNE3664-TP-L,JNE3664,2,Top,L,Green,False,Low Stock,False,Valid SKU
JNE3664-TP-M,JNE3664,2,Top,M,Green,False,Low Stock,False,Valid SKU
JNE3664-TP-S,JNE3664,8,Top,S,Green,False,In Stock,False,Valid SKU
JNE3664-TP-XL,JNE3664,2,Top,XL,Green,False,Low Stock,False,Valid SKU
JNE3664-TP-XS,JNE3664,11,Top,XS,Green,False,In Stock,False,Valid SKU
JNE3664-TP-XXL,JNE3664,0,Top,XXL,Green,False,Out of Stock,False,Valid SKU
JNE3665-TP-L,JNE3665,43,Top,L,Grey,False,In Stock,False,Valid SKU
JNE3665-TP-M,JNE3665,39,Top,M,Grey,False,In Stock,False,Valid SKU
JNE3665-TP-S,JNE3665,1,Top,S,Grey,False,Low Stock,False,Valid SKU
JNE3665-TP-XL,JNE3665,5,Top,XL,Grey,False,Low Stock,False,Valid SKU
JNE3665-TP-XS,JNE3665,8,Top,XS,Grey,False,In Stock,False,Valid SKU
JNE3665-TP-XXL,JNE3665,5,Top,XXL,Grey,False,Low Stock,False,Valid SKU
JNE3666-TP-L,JNE3666,2,Top,L,Beige,False,Low Stock,False,Valid SKU
JNE3666-TP-M,JNE3666,2,Top,M,Beige,False,Low Stock,False,Valid SKU
JNE3666-TP-S,JNE3666,3,Top,S,Beige,False,Low Stock,False,Valid SKU
JNE3666-TP-XL,JNE3666,5,Top,XL,Beige,False,Low Stock,False,Valid SKU
JNE3666-TP-XS,JNE3666,0,Top,XS,Beige,False,Out of Stock,False,Valid SKU
JNE3666-TP-XXL,JNE3666,17,Top,XXL,Beige,False,In Stock,False,Valid SKU
JNE3667-TP-L,JNE3667,3,Top,L,Mustard,False,Low Stock,False,Valid SKU
JNE3667-TP-M,JNE3667,4,Top,M,Mustard,False,Low Stock,False,Valid SKU
JNE3667-TP-S,JNE3667,6,Top,S,Mustard,False,In Stock,False,Valid SKU
JNE3667-TP-XL,JNE3667,7,Top,XL,Mustard,False,In Stock,False,Valid SKU
JNE3667-TP-XS,JNE3667,5,Top,XS,Mustard,False,Low Stock,False,Valid SKU
JNE3667-TP-XXL,JNE3667,4,Top,XXL,Mustard,False,Low Stock,False,Valid SKU
JNE3668-TP-L,JNE3668,2,Top,L,Maroon,False,Low Stock,False,Valid SKU
JNE3668-TP-M,JNE3668,7,Top,M,Maroon,False,In Stock,False,Valid SKU
JNE3668-TP-S,JNE3668,6,Top,S,Maroon,False,In Stock,False,Valid SKU
JNE3668-TP-XL,JNE3668,2,Top,XL,Maroon,False,Low Stock,False,Valid SKU
JNE3668-TP-XS,JNE3668,13,Top,XS,Maroon,False,In Stock,False,Valid SKU
JNE3668-TP-XXL,JNE3668,2,Top,XXL,Maroon,False,Low Stock,False,Valid SKU
JNE3669-TU-L,JNE3669,1,Tunic,L,Blue,False,Low Stock,False,Valid SKU
JNE3669-TU-M,JNE3669,2,Tunic,M,Blue,False,Low Stock,False,Valid SKU
JNE3669-TU-S,JNE3669,3,Tunic,S,Blue,False,Low Stock,False,Valid SKU
JNE3669-TU-XL,JNE3669,3,Tunic,XL,Blue,False,Low Stock,False,Valid SKU
JNE3669-TU-XS,JNE3669,2,Tunic,XS,Blue,False,Low Stock,False,Valid SKU
JNE3669-TU-XXL,JNE3669,3,Tunic,XXL,Blue,False,Low Stock,False,Valid SKU
JNE3669-TU-XXXL,JNE3669,3,Tunic,XXXL,Blue,False,Low Stock,False,Valid SKU
JNE3670-TU-L,JNE3670,3,Tunic,L,White,False,Low Stock,False,Valid SKU
JNE3670-TU-M,JNE3670,2,Tunic,M,White,False,Low Stock,False,Valid SKU
JNE3670-TU-S,JNE3670,3,Tunic,S,White,False,Low Stock,False,Valid SKU
JNE3670-TU-XL,JNE3670,4,Tunic,XL,White,False,Low Stock,False,Valid SKU
JNE3670-TU-XS,JNE3670,5,Tunic,XS,White,False,Low Stock,False,Valid SKU
JNE3670-TU-XXL,JNE3670,2,Tunic,XXL,White,False,Low Stock,False,Valid SKU
JNE3670-TU-XXXL,JNE3670,2,Tunic,XXXL,White,False,Low Stock,False,Valid SKU
JNE3671-TU-L,JNE3671,3,Tunic,L,Pink,False,Low Stock,False,Valid SKU
JNE3671-TU-M,JNE3671,7,Tunic,M,Pink,False,In Stock,False,Valid SKU
JNE3671-TU-S,JNE3671,8,Tunic,S,Pink,False,In Stock,False,Valid SKU
JNE3671-TU-XL,JNE3671,14,Tunic,XL,Pink,False,In Stock,False,Valid SKU
JNE3671-TU-XS,JNE3671,4,Tunic,XS,Pink,False,Low Stock,False,Valid SKU
JNE3671-TU-XXL,JNE3671,3,Tunic,XXL,Pink,False,Low Stock,False,Valid SKU
JNE3671-TU-XXXL,JNE3671,6,Tunic,XXXL,Pink,False,In Stock,False,Valid SKU
JNE3672-TU-L,JNE3672,2,Top,L,Red,False,Low Stock,False,Valid SKU
JNE3672-TU-M,JNE3672,1,Top,M,Red,False,Low Stock,False,Valid SKU
JNE3672-TU-S,JNE3672,3,Top,S,Red,False,Low Stock,False,Valid SKU
JNE3672-TU-XL,JNE3672,0,Top,XL,Red,False,Out of Stock,False,Valid SKU
JNE3672-TU-XS,JNE3672,10,Top,XS,Red,False,In Stock,False,Valid SKU
JNE3672-TU-XXL,JNE3672,3,Top,XXL,Red,False,Low Stock,False,Valid SKU
JNE3672-TU-XXXL,JNE3672,3,Top,XXXL,Red,False,Low Stock,False,Valid SKU
JNE3673-TU-L,JNE3673,1,Top,L,Mustard,False,Low Stock,False,Valid SKU
JNE3673-TU-M,JNE3673,6,Top,M,Mustard,False,In Stock,False,Valid SKU
JNE3673-TU-S,JNE3673,3,Top,S,Mustard,False,Low Stock,False,Valid SKU
JNE3673-TU-XL,JNE3673,3,Top,XL,Mustard,False,Low Stock,False,Valid SKU
JNE3673-TU-XS,JNE3673,11,Top,XS,Mustard,False,In Stock,False,Valid SKU
JNE3673-TU-XXL,JNE3673,2,Top,XXL,Mustard,False,Low Stock,False,Valid SKU
JNE3673-TU-XXXL,JNE3673,2,Top,XXXL,Mustard,False,Low Stock,False,Valid SKU
JNE3674-TU-L,JNE3674,29,Top,L,Black,False,In Stock,False,Valid SKU
JNE3674-TU-M,JNE3674,130,Top,M,Black,False,In Stock,False,Valid SKU
JNE3674-TU-S,JNE3674,12,Top,S,Black,False,In Stock,False,Valid SKU
JNE3674-TU-XL,JNE3674,63,Top,XL,Black,False,In Stock,False,Valid SKU
JNE3674-TU-XS,JNE3674,9,Top,XS,Black,False,In Stock,False,Valid SKU
JNE3674-TU-XXL,JNE3674,38,Top,XXL,Black,False,In Stock,False,Valid SKU
JNE3674-TU-XXXL,JNE3674,32,Top,XXXL,Black,False,In Stock,False,Valid SKU
JNE3675-TU-L,JNE3675,37,Tunic,L,Pink,False,In Stock,False,Valid SKU
JNE3675-TU-M,JNE3675,16,Tunic,M,Pink,False,In Stock,False,Valid SKU
JNE3675-TU-S,JNE3675,30,Tunic,S,Pink,False,In Stock,False,Valid SKU
JNE3675-TU-XL,JNE3675,23,Tunic,XL,Pink,False,In Stock,False,Valid SKU
JNE3675-TU-XS,JNE3675,20,Tunic,XS,Pink,False,In Stock,False,Valid SKU
JNE3675-TU-XXL,JNE3675,17,Tunic,XXL,Pink,False,In Stock,False,Valid SKU
JNE3675-TU-XXXL,JNE3675,35,Tunic,XXXL,Pink,False,In Stock,False,Valid SKU
JNE3676-TU-L,JNE3676,79,Tunic,L,Red,False,In Stock,False,Valid SKU
JNE3676-TU-M,JNE3676,4,Tunic,M,Red,False,Low Stock,False,Valid SKU
JNE3676-TU-S,JNE3676,42,Tunic,S,Red,False,In Stock,False,Valid SKU
JNE3676-TU-XL,JNE3676,43,Tunic,XL,Red,False,In Stock,False,Valid SKU
JNE3676-TU-XS,JNE3676,10,Tunic,XS,Red,False,In Stock,False,Valid SKU
JNE3676-TU-XXL,JNE3676,4,Tunic,XXL,Red,False,Low Stock,False,Valid SKU
JNE3676-TU-XXXL,JNE3676,1,Tunic,XXXL,Red,False,Low Stock,False,Valid SKU
JNE3678-TU-L,JNE3678,3,Tunic,L,Blue,False,Low Stock,False,Valid SKU
JNE3678-TU-M,JNE3678,2,Tunic,M,Blue,False,Low Stock,False,Valid SKU
JNE3678-TU-S,JNE3678,7,Tunic,S,Blue,False,In Stock,False,Valid SKU
JNE3678-TU-XL,JNE3678,4,Tunic,XL,Blue,False,Low Stock,False,Valid SKU
JNE3678-TU-XS,JNE3678,7,Tunic,XS,Blue,False,In Stock,False,Valid SKU
JNE3678-TU-XXL,JNE3678,3,Tunic,XXL,Blue,False,Low Stock,False,Valid SKU
JNE3678-TU-XXXL,JNE3678,3,Tunic,XXXL,Blue,False,Low Stock,False,Valid SKU
JNE3679-TU-L,JNE3679,3,Tunic,L,Blue,False,Low Stock,False,Valid SKU
JNE3679-TU-M,JNE3679,1,Tunic,M,Blue,False,Low Stock,False,Valid SKU
JNE3679-TU-S,JNE3679,2,Tunic,S,Blue,False,Low Stock,False,Valid SKU
JNE3679-TU-XL,JNE3679,2,Tunic,XL,Blue,False,Low Stock,False,Valid SKU
JNE3679-TU-XS,JNE3679,2,Tunic,XS,Blue,False,Low Stock,False,Valid SKU
JNE3679-TU-XXL,JNE3679,2,Tunic,XXL,Blue,False,Low Stock,False,Valid SKU
JNE3679-TU-XXXL,JNE3679,2,Tunic,XXXL,Blue,False,Low Stock,False,Valid SKU
JNE3680-TU-L,JNE3680,157,Tunic,L,Grey,False,In Stock,False,Valid SKU
JNE3680-TU-M,JNE3680,106,Tunic,M,Grey,False,In Stock,False,Valid SKU
JNE3680-TU-S,JNE3680,73,Tunic,S,Grey,False,In Stock,False,Valid SKU
JNE3680-TU-XL,JNE3680,145,Tunic,XL,Grey,False,In Stock,False,Valid SKU
JNE3680-TU-XS,JNE3680,51,Tunic,XS,Grey,False,In Stock,False,Valid SKU
JNE3680-TU-XXL,JNE3680,78,Tunic,XXL,Grey,False,In Stock,False,Valid SKU
JNE3680-TU-XXXL,JNE3680,9,Tunic,XXXL,Grey,False,In Stock,False,Valid SKU
JNE3683-TU-L,JNE3683,0,Tunic,L,Pink,False,Out of Stock,False,Valid SKU
JNE3683-TU-M,JNE3683,2,Tunic,M,Pink,False,Low Stock,False,Valid SKU
JNE3683-TU-S,JNE3683,1,Tunic,S,Pink,False,Low Stock,False,Valid SKU
JNE3683-TU-XL,JNE3683,1,Tunic,XL,Pink,False,Low Stock,False,Valid SKU
JNE3683-TU-XS,JNE3683,7,Tunic,XS,Pink,False,In Stock,False,Valid SKU
JNE3683-TU-XXL,JNE3683,2,Tunic,XXL,Pink,False,Low Stock,False,Valid SKU
JNE3683-TU-XXXL,JNE3683,3,Tunic,XXXL,Pink,False,Low Stock,False,Valid SKU
JNE3684-TU-L,JNE3684,2,Tunic,L,Red,False,Low Stock,False,Valid SKU
JNE3684-TU-M,JNE3684,3,Tunic,M,Red,False,Low Stock,False,Valid SKU
JNE3684-TU-S,JNE3684,5,Tunic,S,Red,False,Low Stock,False,Valid SKU
JNE3684-TU-XL,JNE3684,2,Tunic,XL,Red,False,Low Stock,False,Valid SKU
JNE3684-TU-XS,JNE3684,9,Tunic,XS,Red,False,In Stock,False,Valid SKU
JNE3684-TU-XXL,JNE3684,0,Tunic,XXL,Red,False,Out of Stock,False,Valid SKU
JNE3684-TU-XXXL,JNE3684,1,Tunic,XXXL,Red,False,Low Stock,False,Valid SKU
JNE3686-TU-L,JNE3686,3,Tunic,L,White,False,Low Stock,False,Valid SKU
JNE3686-TU-M,JNE3686,2,Tunic,M,White,False,Low Stock,False,Valid SKU
JNE3686-TU-S,JNE3686,3,Tunic,S,White,False,Low Stock,False,Valid SKU
JNE3686-TU-XL,JNE3686,2,Tunic,XL,White,False,Low Stock,False,Valid SKU
JNE3686-TU-XS,JNE3686,1,Tunic,XS,White,False,Low Stock,False,Valid SKU
JNE3686-TU-XXL,JNE3686,5,Tunic,XXL,White,False,Low Stock,False,Valid SKU
JNE3686-TU-XXXL,JNE3686,2,Tunic,XXXL,White,False,Low Stock,False,Valid SKU
JNE3687-TU-L,JNE3687,37,Tunic,L,Black,False,In Stock,False,Valid SKU
JNE3687-TU-M,JNE3687,41,Tunic,M,Black,False,In Stock,False,Valid SKU
JNE3687-TU-S,JNE3687,35,Tunic,S,Black,False,In Stock,False,Valid SKU
JNE3687-TU-XL,JNE3687,9,Tunic,XL,Black,False,In Stock,False,Valid SKU
JNE3687-TU-XS,JNE3687,19,Tunic,XS,Black,False,In Stock,False,Valid SKU
JNE3687-TU-XXL,JNE3687,11,Tunic,XXL,Black,False,In Stock,False,Valid SKU
JNE3687-TU-XXXL,JNE3687,22,Tunic,XXXL,Black,False,In Stock,False,Valid SKU
JNE3688-TU-L,JNE3688,38,Tunic,L,Green,False,In Stock,False,Valid SKU
JNE3688-TU-M,JNE3688,49,Tunic,M,Green,False,In Stock,False,Valid SKU
JNE3688-TU-S,JNE3688,57,Tunic,S,Green,False,In Stock,False,Valid SKU
JNE3688-TU-XL,JNE3688,39,Tunic,XL,Green,False,In Stock,False,Valid SKU
JNE3688-TU-XS,JNE3688,2,Tunic,XS,Green,False,Low Stock,False,Valid SKU
JNE3688-TU-XXL,JNE3688,22,Tunic,XXL,Green,False,In Stock,False,Valid SKU
JNE3688-TU-XXXL,JNE3688,22,Tunic,XXXL,Green,False,In Stock,False,Valid SKU
